asset_path,asset_url,session_id,subject_id,session_date,session_time,mptp_status,related_publications,chamber_grid_ap_mm,chamber_grid_ml_mm,chamber_insertion_depth_mm,total_units,ptn_count,csn_count,other_neuron_count,neuron_projection_types,min_antidromic_latency_ms,max_antidromic_latency_ms,mean_antidromic_latency_ms,receptive_field_locations,total_antidromic_sweeps,has_frequency_following,frequency_following_sweep_count,has_collision,collision_sweep_count,antidromic_protocols,total_trials,flexion_trials,extension_trials,has_perturbation_trials,perturbation_trial_count,mean_peak_velocity,mean_movement_amplitude,mean_reaction_time,has_emg,has_lfp,has_isolation_monitoring_stim
sub-V/sub-V_ses-V++v2905++PreMPTP++Depth22130um++19990621_behavior+ecephys.nwb,https://dandiarchive.s3.amazonaws.com/blobs/ea1/8fa/ea18fa0f-a039-4fdf-9264-5de28a61c210?response-content-disposition=attachment%3B%20filename%3D%22sub-V_ses-V%2B%2Bv2905%2B%2BPreMPTP%2B%2BDepth22130um%2B%2B19990621_behavior%2Becephys.nwb%22&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUBRWC5GAEKH3223E%2F20260122%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20260122T162531Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=045bf083a46a12a40f7e30fd503f176310afb31d9f55340d7ab59426f5a1858f,V++v2905++PreMPTP++Depth22130um++19990621,V,1999-06-21,00:00:00,Pre-MPTP,https://doi.org/10.1093/cercor/bhq217; https://doi.org/10.3389/fnsys.2013.00098; https://doi.org/10.1093/brain/awv312,-4.0,-2.0,22.13,1,0,0,1,no_response,,,,wrist,0,False,0,False,0,,10,5,5,True,5,136.1731220513401,-1.0626057962095317,0.26940000000000036,True,False,False
sub-V/sub-V_ses-V++v2906++PreMPTP++Depth22900um++19990621_behavior+ecephys.nwb,https://dandiarchive.s3.amazonaws.com/blobs/277/776/277776bd-79d1-482d-a85f-ef7422b55256?response-content-disposition=attachment%3B%20filename%3D%22sub-V_ses-V%2B%2Bv2906%2B%2BPreMPTP%2B%2BDepth22900um%2B%2B19990621_behavior%2Becephys.nwb%22&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUBRWC5GAEKH3223E%2F20260122%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20260122T162535Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=ab31fa27f42d328a69ac40936e94d8c59203cf5e9aa29b96dbfd55b539e91389,V++v2906++PreMPTP++Depth22900um++19990621,V,1999-06-21,00:00:00,Pre-MPTP,https://doi.org/10.1093/cercor/bhq217; https://doi.org/10.3389/fnsys.2013.00098; https://doi.org/10.1093/brain/awv312,-4.0,-2.0,22.9,1,0,0,1,no_response,,,,,0,False,0,False,0,,20,10,10,True,13,115.14396619840105,3.3525312181302533,0.4202999999999994,True,False,False
sub-V/sub-V_ses-V++v2903++PreMPTP++Depth21900um++19990618_behavior+ecephys.nwb,https://dandiarchive.s3.amazonaws.com/blobs/94a/d44/94ad447c-f3ec-416a-a335-147dd8e4dec0?response-content-disposition=attachment%3B%20filename%3D%22sub-V_ses-V%2B%2Bv2903%2B%2BPreMPTP%2B%2BDepth21900um%2B%2B19990618_behavior%2Becephys.nwb%22&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUBRWC5GAEKH3223E%2F20260122%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20260122T162539Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=70b744d70be5502c8a44b59c75962b3d77b8c5b7468d48c178eb9a9fe07cf0a0,V++v2903++PreMPTP++Depth21900um++19990618,V,1999-06-18,00:00:00,Pre-MPTP,https://doi.org/10.1093/cercor/bhq217; https://doi.org/10.3389/fnsys.2013.00098; https://doi.org/10.1093/brain/awv312,-4.0,-2.0,21.9,1,0,0,1,no_response,,,,elbow,0,False,0,False,0,,20,10,10,True,9,139.44665406126126,-0.7838835905628614,0.3055499999999981,True,False,False
sub-V/sub-V_ses-V++v2907++PreMPTP++Depth22400um++19990621_behavior+ecephys.nwb,https://dandiarchive.s3.amazonaws.com/blobs/8ec/977/8ec9777e-e9ba-4afa-8f41-677c53d5da7b?response-content-disposition=attachment%3B%20filename%3D%22sub-V_ses-V%2B%2Bv2907%2B%2BPreMPTP%2B%2BDepth22400um%2B%2B19990621_behavior%2Becephys.nwb%22&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUBRWC5GAEKH3223E%2F20260122%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20260122T162543Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=86bd483a17a117d74d0242352da5f4679c0489e8bb8f769645e1d815da6d650f,V++v2907++PreMPTP++Depth22400um++19990621,V,1999-06-21,00:00:00,Pre-MPTP,https://doi.org/10.1093/cercor/bhq217; https://doi.org/10.3389/fnsys.2013.00098; https://doi.org/10.1093/brain/awv312,-4.0,-2.0,22.4,1,0,0,1,pyramidal_tract_and_corticostriatal_neuron,1.3,1.3,1.3,hand,62,True,17,True,45,Collision; FrequencyFollowing,20,10,10,True,13,118.33306984809558,0.7182222703488993,0.4022000000000009,True,False,False
sub-V/sub-V_ses-V++v3001++PreMPTP++Depth17500um++19990623_behavior+ecephys.nwb,https://dandiarchive.s3.amazonaws.com/blobs/503/3ac/5033ac41-978e-462c-8866-20ff99167456?response-content-disposition=attachment%3B%20filename%3D%22sub-V_ses-V%2B%2Bv3001%2B%2BPreMPTP%2B%2BDepth17500um%2B%2B19990623_behavior%2Becephys.nwb%22&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUBRWC5GAEKH3223E%2F20260122%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20260122T162547Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=bef8fb5a5588747e0195f83a0fa4851fa1ff9d0aea99e2bfa4ababf256ef0c16,V++v3001++PreMPTP++Depth17500um++19990623,V,1999-06-23,00:00:00,Pre-MPTP,https://doi.org/10.1093/cercor/bhq217; https://doi.org/10.3389/fnsys.2013.00098; https://doi.org/10.1093/brain/awv312,-6.0,-2.0,17.5,1,0,1,0,corticostriatal_neuron,5.9,5.9,5.9,,31,True,5,True,26,Collision; FrequencyFollowing,16,8,8,True,11,140.63603121456865,-0.38078116205251433,0.328187500000001,True,False,False
sub-V/sub-V_ses-V++v3002++PreMPTP++Depth17800um++19990623_behavior+ecephys.nwb,https://dandiarchive.s3.amazonaws.com/blobs/a14/a06/a14a0656-eb5d-4f0a-b4dd-d003508d9432?response-content-disposition=attachment%3B%20filename%3D%22sub-V_ses-V%2B%2Bv3002%2B%2BPreMPTP%2B%2BDepth17800um%2B%2B19990623_behavior%2Becephys.nwb%22&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUBRWC5GAEKH3223E%2F20260122%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20260122T162552Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=16b2b798846f7e9ba6861a9e731a58ee92f3f4b45753dbce82e006f608e4f039,V++v3002++PreMPTP++Depth17800um++19990623,V,1999-06-23,00:00:00,Pre-MPTP,https://doi.org/10.1093/cercor/bhq217; https://doi.org/10.3389/fnsys.2013.00098; https://doi.org/10.1093/brain/awv312,-6.0,-2.0,17.8,2,0,0,2,no_response,,,,,0,False,0,False,0,,20,10,10,True,14,145.34923228415636,0.2812223115381448,0.321850000000001,True,False,False
sub-V/sub-V_ses-V++v3003++PreMPTP++Depth18230um++19990623_behavior+ecephys.nwb,https://dandiarchive.s3.amazonaws.com/blobs/cff/e19/cffe1922-ad45-46ab-962e-7b7d18b279b2?response-content-disposition=attachment%3B%20filename%3D%22sub-V_ses-V%2B%2Bv3003%2B%2BPreMPTP%2B%2BDepth18230um%2B%2B19990623_behavior%2Becephys.nwb%22&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUBRWC5GAEKH3223E%2F20260122%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20260122T162556Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=7187abce9da3cdc48d944e76f83c646926af3ced50e417c16d7e077067374f41,V++v3003++PreMPTP++Depth18230um++19990623,V,1999-06-23,00:00:00,Pre-MPTP,https://doi.org/10.1093/cercor/bhq217; https://doi.org/10.3389/fnsys.2013.00098; https://doi.org/10.1093/brain/awv312,-6.0,-2.0,18.23,1,1,0,0,pyramidal_tract_neuron,1.9,1.9,1.9,,31,True,9,True,22,Collision; FrequencyFollowing,12,6,6,True,9,135.99287412859886,-0.7292838084831033,0.3022499999999992,True,False,False
sub-V/sub-V_ses-V++v3004++PreMPTP++Depth17600um++19990623_behavior+ecephys.nwb,https://dandiarchive.s3.amazonaws.com/blobs/ddb/7ba/ddb7ba4e-2a83-4ee8-a1cb-254cd141f2b8?response-content-disposition=attachment%3B%20filename%3D%22sub-V_ses-V%2B%2Bv3004%2B%2BPreMPTP%2B%2BDepth17600um%2B%2B19990623_behavior%2Becephys.nwb%22&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUBRWC5GAEKH3223E%2F20260122%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20260122T162600Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=2433c98c4e706bebc2da77c6dcc57886752d1608e5c14cd565a7bc97bb3ae706,V++v3004++PreMPTP++Depth17600um++19990623,V,1999-06-23,00:00:00,Pre-MPTP,https://doi.org/10.1093/cercor/bhq217; https://doi.org/10.3389/fnsys.2013.00098; https://doi.org/10.1093/brain/awv312,-6.0,-2.0,17.6,1,0,1,0,corticostriatal_neuron,3.9,3.9,3.9,,31,True,6,True,25,Collision; FrequencyFollowing,20,10,10,True,14,128.45727066164008,-0.20414326239264877,0.29784999999999895,True,False,False
sub-V/sub-V_ses-V++v3005++PreMPTP++Depth17700um++19990623_behavior+ecephys.nwb,https://dandiarchive.s3.amazonaws.com/blobs/3d4/7db/3d47db65-2ee6-4e8e-9baf-22cc007f9a76?response-content-disposition=attachment%3B%20filename%3D%22sub-V_ses-V%2B%2Bv3005%2B%2BPreMPTP%2B%2BDepth17700um%2B%2B19990623_behavior%2Becephys.nwb%22&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUBRWC5GAEKH3223E%2F20260122%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20260122T162604Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=e14c87e63ccee4a21f5b52cc4e891532be835cd155b28e86b320b43c0f35b543,V++v3005++PreMPTP++Depth17700um++19990623,V,1999-06-23,00:00:00,Pre-MPTP,https://doi.org/10.1093/cercor/bhq217; https://doi.org/10.3389/fnsys.2013.00098; https://doi.org/10.1093/brain/awv312,-6.0,-2.0,17.7,1,0,0,1,no_response,,,,,0,False,0,False,0,,10,5,5,True,5,124.02897201502624,-0.43687856925306046,0.3215000000000018,True,False,False
sub-V/sub-V_ses-V++v3006++PreMPTP++Depth18200um++19990623_behavior+ecephys.nwb,https://dandiarchive.s3.amazonaws.com/blobs/add/063/add06336-d1f3-4748-bfd3-afa80799bfd6?response-content-disposition=attachment%3B%20filename%3D%22sub-V_ses-V%2B%2Bv3006%2B%2BPreMPTP%2B%2BDepth18200um%2B%2B19990623_behavior%2Becephys.nwb%22&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUBRWC5GAEKH3223E%2F20260122%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20260122T162608Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=77e04fc5471c533a54ddb866c710f73de97ca4ff328efe7fbb0e3149370ddcd2,V++v3006++PreMPTP++Depth18200um++19990623,V,1999-06-23,00:00:00,Pre-MPTP,https://doi.org/10.1093/cercor/bhq217; https://doi.org/10.3389/fnsys.2013.00098; https://doi.org/10.1093/brain/awv312,-6.0,-2.0,18.2,1,1,0,0,pyramidal_tract_neuron,2.5,2.5,2.5,shoulder,31,True,5,False,0,Coll]_0; Coll]_1; Coll]_10; Coll]_11; Coll]_12; Coll]_13; Coll]_14; Coll]_15; Coll]_16; Coll]_17; Coll]_18; Coll]_19; Coll]_2; Coll]_20; Coll]_21; Coll]_22; Coll]_23; Coll]_24; Coll]_25; Coll]_3; Coll]_4; Coll]_5; Coll]_6; Coll]_7; Coll]_8; Coll]_9; FrequencyFollowing,20,10,10,True,12,133.3811354218648,-0.7136864925571237,0.30419999999999503,True,False,False
sub-V/sub-V_ses-V++v3101++PreMPTP++Depth17450um++19990625_behavior+ecephys.nwb,https://dandiarchive.s3.amazonaws.com/blobs/505/667/505667e8-1858-4f14-a1e3-ac038ce1c5ab?response-content-disposition=attachment%3B%20filename%3D%22sub-V_ses-V%2B%2Bv3101%2B%2BPreMPTP%2B%2BDepth17450um%2B%2B19990625_behavior%2Becephys.nwb%22&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUBRWC5GAEKH3223E%2F20260122%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20260122T162612Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=1302ba94c90bae9ab94cbb39d86f908d101c838a8f42badba9713d0c12bec7a0,V++v3101++PreMPTP++Depth17450um++19990625,V,1999-06-25,00:00:00,Pre-MPTP,https://doi.org/10.1093/cercor/bhq217; https://doi.org/10.3389/fnsys.2013.00098; https://doi.org/10.1093/brain/awv312,-5.0,-4.0,17.45,1,1,0,0,pyramidal_tract_neuron,2.9,2.9,2.9,wrist,31,True,14,True,17,Collision; FrequencyFollowing,20,10,10,True,12,137.49555249868357,-0.3379133411491857,0.345849999999997,True,False,False
sub-V/sub-V_ses-V++v3103++PreMPTP++Depth17800um++19990625_behavior+ecephys.nwb,https://dandiarchive.s3.amazonaws.com/blobs/960/c5b/960c5b09-bd9f-4daf-8096-a13e97fac883?response-content-disposition=attachment%3B%20filename%3D%22sub-V_ses-V%2B%2Bv3103%2B%2BPreMPTP%2B%2BDepth17800um%2B%2B19990625_behavior%2Becephys.nwb%22&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUBRWC5GAEKH3223E%2F20260122%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20260122T162616Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=6a07ac6b7da22667b7321362fe1d8dd7ca4e9cccd50b0b28b96567e7acf7bc13,V++v3103++PreMPTP++Depth17800um++19990625,V,1999-06-25,00:00:00,Pre-MPTP,https://doi.org/10.1093/cercor/bhq217; https://doi.org/10.3389/fnsys.2013.00098; https://doi.org/10.1093/brain/awv312,-5.0,-4.0,17.8,2,2,0,0,pyramidal_tract_neuron,2.0,3.2,2.6,finger,62,True,20,True,42,Collision; FrequencyFollowing,20,10,10,True,14,133.7779774926827,-0.9335532032640204,0.3722499999999937,True,False,False
sub-V/sub-V_ses-V++v3102++PreMPTP++Depth17600um++19990625_behavior+ecephys.nwb,https://dandiarchive.s3.amazonaws.com/blobs/17f/971/17f971be-50ac-4c3a-9356-f02d02b3a64c?response-content-disposition=attachment%3B%20filename%3D%22sub-V_ses-V%2B%2Bv3102%2B%2BPreMPTP%2B%2BDepth17600um%2B%2B19990625_behavior%2Becephys.nwb%22&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUBRWC5GAEKH3223E%2F20260122%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20260122T162620Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=27aaf8b83fbc3d6f387047880c369ad7bc1c3271f8608a78645691d2de221adb,V++v3102++PreMPTP++Depth17600um++19990625,V,1999-06-25,00:00:00,Pre-MPTP,https://doi.org/10.1093/cercor/bhq217; https://doi.org/10.3389/fnsys.2013.00098; https://doi.org/10.1093/brain/awv312,-5.0,-4.0,17.6,1,0,0,1,no_response,,,,,0,False,0,False,0,,13,6,7,True,9,141.81920019306406,-1.5124872171719965,0.3749230769230793,True,False,False
sub-V/sub-V_ses-V++v3007++PreMPTP++Depth18400um++19990623_behavior+ecephys.nwb,https://dandiarchive.s3.amazonaws.com/blobs/d46/39a/d4639aa8-d828-4263-9ceb-ff3ba479f307?response-content-disposition=attachment%3B%20filename%3D%22sub-V_ses-V%2B%2Bv3007%2B%2BPreMPTP%2B%2BDepth18400um%2B%2B19990623_behavior%2Becephys.nwb%22&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUBRWC5GAEKH3223E%2F20260122%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20260122T162623Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=7a2670352eca685d199f82cba9ed1a3f103b3ae7ef48aa08e3646b1288563c70,V++v3007++PreMPTP++Depth18400um++19990623,V,1999-06-23,00:00:00,Pre-MPTP,https://doi.org/10.1093/cercor/bhq217; https://doi.org/10.3389/fnsys.2013.00098; https://doi.org/10.1093/brain/awv312,-6.0,-2.0,18.4,2,2,0,0,pyramidal_tract_neuron,1.25,3.45,2.35,shoulder,62,True,19,True,43,Collision; FrequencyFollowing,20,10,10,True,12,133.485002363175,-0.8097614006533844,0.2945999999999988,True,False,False
sub-V/sub-V_ses-V++v3105++PreMPTP++Depth16700um++19990628_behavior+ecephys.nwb,https://dandiarchive.s3.amazonaws.com/blobs/864/7a3/8647a369-a4db-4ead-9f23-39e7a5e33f34?response-content-disposition=attachment%3B%20filename%3D%22sub-V_ses-V%2B%2Bv3105%2B%2BPreMPTP%2B%2BDepth16700um%2B%2B19990628_behavior%2Becephys.nwb%22&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUBRWC5GAEKH3223E%2F20260122%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20260122T162629Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=83a619888433f0c37566bd257fc013d83d01f1f20cca732f04a32e9ea8406057,V++v3105++PreMPTP++Depth16700um++19990628,V,1999-06-28,00:00:00,Pre-MPTP,https://doi.org/10.1093/cercor/bhq217; https://doi.org/10.3389/fnsys.2013.00098; https://doi.org/10.1093/brain/awv312,-5.0,-4.0,16.7,1,1,0,0,pyramidal_tract_neuron,0.85,0.85,0.85,hand,62,True,20,True,42,Collision; FrequencyFollowing,20,10,10,True,12,129.7310765099913,0.02741657812038767,0.3952500000000025,True,False,False
sub-V/sub-V_ses-V++v3104++PreMPTP++Depth18160um++19990625_behavior+ecephys.nwb,https://dandiarchive.s3.amazonaws.com/blobs/f4d/e4c/f4de4c24-62c0-46a1-a188-b8c95657b9cd?response-content-disposition=attachment%3B%20filename%3D%22sub-V_ses-V%2B%2Bv3104%2B%2BPreMPTP%2B%2BDepth18160um%2B%2B19990625_behavior%2Becephys.nwb%22&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUBRWC5GAEKH3223E%2F20260122%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20260122T162634Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=c43a087ae8e59d1eb31fa963ae830a94acf3a4c9a4558e6754fc8627887c880e,V++v3104++PreMPTP++Depth18160um++19990625,V,1999-06-25,00:00:00,Pre-MPTP,https://doi.org/10.1093/cercor/bhq217; https://doi.org/10.3389/fnsys.2013.00098; https://doi.org/10.1093/brain/awv312,-5.0,-4.0,18.16,2,1,0,1,no_response; pyramidal_tract_neuron,1.7,1.7,1.7,hand; wrist,31,True,7,True,24,Collision; FrequencyFollowing,20,10,10,True,9,136.05948704883926,0.32584276774320686,0.4006000000000003,True,False,False
sub-V/sub-V_ses-V++v3106++PreMPTP++Depth17000um++19990628_behavior+ecephys.nwb,https://dandiarchive.s3.amazonaws.com/blobs/5ca/67a/5ca67a65-5ba3-42e7-9b0d-1746d3aa2be2?response-content-disposition=attachment%3B%20filename%3D%22sub-V_ses-V%2B%2Bv3106%2B%2BPreMPTP%2B%2BDepth17000um%2B%2B19990628_behavior%2Becephys.nwb%22&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUBRWC5GAEKH3223E%2F20260122%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20260122T162638Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=8a533611b805ed43f37e1060f71052795c286210f85532d639e34384be589015,V++v3106++PreMPTP++Depth17000um++19990628,V,1999-06-28,00:00:00,Pre-MPTP,https://doi.org/10.1093/cercor/bhq217; https://doi.org/10.3389/fnsys.2013.00098; https://doi.org/10.1093/brain/awv312,-5.0,-4.0,17.0,2,0,1,1,corticostriatal_neuron; no_response,3.85,3.85,3.85,,78,True,25,True,53,Collision; FrequencyFollowing,20,10,10,True,11,132.65597117110065,0.3028223054537348,0.4180499999999963,True,False,False
sub-V/sub-V_ses-V++v3107++PreMPTP++Depth16600um++19990629_behavior+ecephys.nwb,https://dandiarchive.s3.amazonaws.com/blobs/61f/a5b/61fa5b43-aca1-47d1-a40d-f1cb0f32122c?response-content-disposition=attachment%3B%20filename%3D%22sub-V_ses-V%2B%2Bv3107%2B%2BPreMPTP%2B%2BDepth16600um%2B%2B19990629_behavior%2Becephys.nwb%22&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUBRWC5GAEKH3223E%2F20260122%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20260122T162644Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=8d5de732f3f7feedf5f19071d5f3c1e24ead739d3d2caa7e4163420288581304,V++v3107++PreMPTP++Depth16600um++19990629,V,1999-06-29,00:00:00,Pre-MPTP,https://doi.org/10.1093/cercor/bhq217; https://doi.org/10.3389/fnsys.2013.00098; https://doi.org/10.1093/brain/awv312,-5.0,-4.0,16.6,1,1,0,0,pyramidal_tract_neuron,2.1,2.1,2.1,wrist,31,True,9,True,22,Collision; FrequencyFollowing,20,10,10,True,11,129.20201765200994,0.2722579595575077,0.3951499999999986,True,False,False
sub-V/sub-V_ses-V++v3108++PreMPTP++Depth16800um++19990629_behavior+ecephys.nwb,https://dandiarchive.s3.amazonaws.com/blobs/e83/560/e835608a-ee34-4c93-aa8d-ff14cb3269b0?response-content-disposition=attachment%3B%20filename%3D%22sub-V_ses-V%2B%2Bv3108%2B%2BPreMPTP%2B%2BDepth16800um%2B%2B19990629_behavior%2Becephys.nwb%22&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUBRWC5GAEKH3223E%2F20260122%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20260122T162648Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=6a78f5325ef580f051c594b9b269ebd2fc529af9805095982f834457cd29ede6,V++v3108++PreMPTP++Depth16800um++19990629,V,1999-06-29,00:00:00,Pre-MPTP,https://doi.org/10.1093/cercor/bhq217; https://doi.org/10.3389/fnsys.2013.00098; https://doi.org/10.1093/brain/awv312,-5.0,-4.0,16.8,2,1,0,1,no_response; pyramidal_tract_neuron,1.35,1.35,1.35,,39,True,9,True,30,Collision; FrequencyFollowing,20,10,10,True,14,128.11536760309758,0.8271072742081239,0.394999999999999,True,False,False
sub-V/sub-V_ses-V++v3201++PreMPTP++Depth18020um++19990629_behavior+ecephys.nwb,https://dandiarchive.s3.amazonaws.com/blobs/696/2ca/6962caf1-fd66-4d84-bca7-200d22fd4165?response-content-disposition=attachment%3B%20filename%3D%22sub-V_ses-V%2B%2Bv3201%2B%2BPreMPTP%2B%2BDepth18020um%2B%2B19990629_behavior%2Becephys.nwb%22&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUBRWC5GAEKH3223E%2F20260122%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20260122T162653Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=5420f1d6dfab8056c0c6a64c86f6f26b80665ec57a60667eb5192457406004f0,V++v3201++PreMPTP++Depth18020um++19990629,V,1999-06-29,00:00:00,Pre-MPTP,https://doi.org/10.1093/cercor/bhq217; https://doi.org/10.3389/fnsys.2013.00098; https://doi.org/10.1093/brain/awv312,-3.0,-5.0,18.02,2,0,1,1,corticostriatal_neuron; not_tested,2.65,2.65,2.65,,31,True,10,True,21,Collision; FrequencyFollowing,16,8,8,True,8,129.07815679852212,0.13315347779261344,0.39481250000000145,True,False,False
sub-V/sub-V_ses-V++v3202++PreMPTP++Depth19100um++19990630_behavior+ecephys.nwb,https://dandiarchive.s3.amazonaws.com/blobs/36d/bf4/36dbf472-fde7-4202-a411-4c65f0d6ed45?response-content-disposition=attachment%3B%20filename%3D%22sub-V_ses-V%2B%2Bv3202%2B%2BPreMPTP%2B%2BDepth19100um%2B%2B19990630_behavior%2Becephys.nwb%22&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUBRWC5GAEKH3223E%2F20260122%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20260122T162657Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=6ffcb1533ea4c5d10379738c27109decc7c67a66fbb1fa6a5b20c3e5e12ff5c8,V++v3202++PreMPTP++Depth19100um++19990630,V,1999-06-30,00:00:00,Pre-MPTP,https://doi.org/10.1093/cercor/bhq217; https://doi.org/10.3389/fnsys.2013.00098; https://doi.org/10.1093/brain/awv312,-3.0,-5.0,19.1,1,0,1,0,corticostriatal_neuron,3.5,3.5,3.5,,31,True,10,True,21,Collision; FrequencyFollowing,20,10,10,True,13,136.32619075984547,0.21128818438746838,0.36730000000000046,True,False,False
sub-V/sub-V_ses-V++v3203++PreMPTP++Depth19300um++19990630_behavior+ecephys.nwb,https://dandiarchive.s3.amazonaws.com/blobs/c84/6f1/c846f138-7426-43de-a664-b83be534dd8a?response-content-disposition=attachment%3B%20filename%3D%22sub-V_ses-V%2B%2Bv3203%2B%2BPreMPTP%2B%2BDepth19300um%2B%2B19990630_behavior%2Becephys.nwb%22&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAUBRWC5GAEKH3223E%2F20260122%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20260122T162702Z&X-Amz-Expires=21600&X-Amz-SignedHeaders=host&X-Amz-Signature=dc225a5976fac09bb6a119941dbe0e6b00ea75dde1e34e1f4c443e574f9c24e1,V++v3203++PreMPTP++Depth19300um++19990630,V,1999-06-30,00:00:00,Pre-MPTP,https://doi.org/10.1093/cercor/bhq217; https://doi.org/10.3389/fnsys.2013.00098; https://doi.org/10.1093/brain/awv312,-3.0,-5.0,19.3,2,0,0,2,no_response,,,,hand,0,False,0,False,0,,20,10,10,True,13,146.94500382048736,0.6608205776841629,0.35165000000000113,True,False,False
